Cust_No,avg_order_size,avg_order_freq,crossbuy,multichannel,per_sale,tenure,return_rate,married,own_home,household_size,loyalty_card,income,age,avg_mktg_cnt,zip_code,segment
1934,28.14444444,1.8,2,2,0.444444444,10,0.0,1,1,7,0,35,74,4.7,22407,3
1935,26.0,0.142857143,1,1,0.0,6,0.0,1,1,1,1,35,21,3.0,8759,3
1936,18.225,1.0,1,1,0.5,9,0.0,0,0,1,1,75,55,1.111111111,19067,3
1937,32.49545455,1.0,2,3,0.0,9,0.272066023,0,0,7,1,40,21,16.66666667,21286,3
1938,39.5,0.066666667,1,1,0.0,2,0.0,0,1,1,1,35,54,9.0,21212,2
1939,25.79264706,2.615384615,4,2,0.041666667,7,0.0,1,1,1,1,35,21,33.71428571,23229,6
1940,29.80636364,5.789473684,6,2,0.188405797,38,0.40851862,1,1,1,0,125,48,10.36842105,22042,1
1941,59.5,0.333333333,2,1,0.0,4,0.25,0,0,3,0,100,68,15.0,20015,2
1942,57.66666667,0.103448276,2,1,0.0,29,0.0,1,0,1,1,35,46,1.379310345,21012,2
1943,17.11612903,1.291666667,5,2,0.0,2,0.079155673,0,0,5,0,110,57,77.0,8088,6
1944,67.625,0.9,1,1,0.1875,12,0.048469912,0,0,1,1,100,21,20.58333333,22030,2
1945,24.31282051,2.6,6,2,0.111111111,7,0.090698165,0,0,1,0,80,33,36.28571429,8021,6
1946,24.25689655,1.611111111,4,3,0.095238095,15,0.031274433,0,0,1,0,110,65,12.93333333,8322,3
1947,51.0,0.117647059,2,1,0.0,10,0.0,1,1,1,1,130,33,10.8,20152,2
1948,12.434375,1.6,1,2,0.0,8,0.72379995,0,1,8,0,55,73,1.875,8088,3
1949,54.6875,0.571428571,2,1,0.0,11,0.628571429,0,0,1,1,70,21,8.909090909,21136,2
1950,39.0,0.083333333,1,1,0.0,9,0.0,0,0,1,0,125,24,2.666666667,19038,2
1951,36.79032258,1.823529412,2,1,0.066666667,13,0.196405086,1,0,3,1,50,31,10.69230769,21015,2
1952,22.0,0.142857143,1,1,0.0,7,0.0,0,1,1,0,140,25,3.0,8520,3
1953,27.6125,0.8,1,2,0.0,4,0.50701675,0,1,4,1,35,65,4.75,21157,3
1954,31.0,0.176470588,1,1,0.0,1,0.0,1,0,2,1,90,21,69.0,20165,6
1955,59.125,0.615384615,3,2,0.0,12,0.420718816,1,1,1,1,100,38,6.25,8742,2
1956,22.25,0.235294118,1,1,0.0,14,0.0,0,1,1,1,50,21,0.285714286,20770,3
1957,37.75,0.210526316,2,1,0.0,8,0.0,0,0,1,0,35,47,6.125,8554,2
1958,34.0,0.428571429,2,2,0.0,3,0.0,0,0,2,1,40,50,9.333333333,20705,3
1959,77.8,1.25,2,2,0.0,3,0.0,1,0,3,0,35,74,16.66666667,21030,2
1960,37.34444444,2.045454546,3,1,0.024390244,5,0.135078846,0,1,4,1,100,21,39.6,20124,6
1961,31.99097222,3.272727273,3,1,0.104166667,24,0.348622658,1,0,2,1,50,62,11.95833333,21093,1
1962,24.975,0.142857143,1,1,0.0,5,1.0,1,1,1,1,35,21,8.0,22601,3
1963,37.625,0.4,1,2,0.0,5,0.0,0,0,1,1,100,21,14.0,21228,2
1964,45.425,0.5,1,1,0.5,15,0.847550908,0,0,3,1,160,44,7.933333333,19103,2
1965,32.91595745,2.764705882,5,2,0.111111111,26,0.129278304,1,0,4,1,60,44,5.923076923,22102,1
1966,66.0,0.25,3,1,0.0,7,0.224747475,0,0,5,0,115,21,15.71428571,8724,2
1967,29.875,1.7,3,1,0.0,14,0.188038395,0,1,6,1,35,44,16.78571429,22407,3
1968,27.0,0.041666667,1,1,0.0,4,0.0,0,1,4,1,120,72,9.75,19446,3
1969,35.34411765,4.857142857,4,3,0.35,19,0.134392943,1,0,1,1,110,21,3.578947368,20016,1
1970,41.875,0.2,2,2,0.0,3,0.0,0,1,4,1,40,41,39.33333333,23229,6
1971,49.94114286,1.296296296,6,2,0.074074074,32,0.074945364,1,0,2,0,100,56,7.125,19046,1
1972,32.32291667,1.333333333,6,1,0.0,9,0.103126007,1,1,1,1,35,46,26.66666667,8302,6
1973,28.35333333,0.909090909,5,2,0.045454546,11,0.183987773,0,1,5,1,35,83,22.81818182,21204,3
1974,27.71428571,0.583333333,2,2,0.0,11,0.0,0,1,2,1,130,21,6.363636364,8873,3
1975,34.5,0.125,1,1,0.0,4,0.0,1,1,1,0,95,69,31.5,18966,6
1976,16.6,0.111111111,2,2,0.5,40,0.0,1,0,1,0,95,67,0.85,20165,1
1977,13.3,2.5,2,1,0.0,2,0.0,0,1,8,1,120,78,7.0,18940,3
1978,36.38269231,6.5,2,1,0.047619048,4,0.137427983,0,0,1,1,50,21,21.0,21046,6
1979,14.75,0.117647059,1,1,0.0,13,0.0,1,1,1,0,65,56,3.923076923,21227,3
1980,152.0,0.5,2,2,0.0,2,0.0,1,0,2,0,35,68,23.5,22039,5
1981,54.375,0.727272727,4,1,0.0,1,0.501149425,0,0,1,1,165,81,74.0,20005,6
1982,39.33333333,0.321428571,2,1,0.0,12,0.111581921,1,1,5,1,70,21,4.833333333,22310,2
1983,29.01233184,12.38888889,7,3,0.201388889,40,0.351304146,1,1,1,1,35,87,10.2,22303,1
1984,24.43928571,1.473684211,3,1,0.153846154,24,0.055458132,1,0,1,1,65,34,7.416666667,21403,1
1985,42.22786885,3.05,4,3,0.019607843,5,0.019022478,0,1,1,0,35,21,46.8,21054,6
1986,69.0,0.1,1,1,1.0,40,0.0,0,0,4,1,35,46,0.725,19135,2
1987,21.05,1.0,2,1,0.0,2,0.516627078,0,1,2,0,60,51,51.5,21114,6
1988,34.52272727,0.523809524,1,3,0.555555556,40,0.0,1,1,1,1,95,57,1.825,22205,1
1989,50.9375,0.571428571,2,2,0.0,10,0.0,0,0,6,1,110,50,10.9,8318,2
1990,6.5,0.125,1,1,0.0,15,0.0,1,1,8,1,35,51,3.266666667,18940,3
1991,17.43478261,1.277777778,2,2,0.0,3,0.0,0,1,4,1,35,43,32.66666667,20874,6
1992,129.0,0.2,1,1,0.0,5,0.0,1,1,2,1,35,24,5.2,22314,5
1993,32.0,0.05,1,1,0.0,18,0.0,1,0,4,0,175,21,1.888888889,8016,3
1994,39.5,0.166666667,1,1,0.0,5,0.0,0,0,2,1,35,21,3.0,21212,2
1995,66.66666667,0.2,3,1,0.333333333,40,0.0,0,0,1,0,35,21,3.775,19119,2
1996,52.0,0.111111111,1,1,0.0,8,0.0,0,0,6,0,40,66,6.25,20853,2
1997,14.0,0.4,1,1,0.0,2,1.0,1,1,1,1,155,21,14.5,20191,3
1998,18.67948718,2.166666667,2,3,0.037037037,8,0.358270419,0,1,1,1,85,21,19.625,7728,3
1999,29.05,0.527777778,4,2,0.1,40,0.269861401,1,0,1,1,170,72,5.9,20850,1
2000,43.44814815,1.227272727,2,1,0.375,40,0.050677692,1,1,5,0,135,56,5.975,21060,1
